Date ,Close 
7-29-2021,15778.45
7-30-2021,15763.05
8-2-2021,15885.15
8-3-2021,16130.75
8-4-2021,16258.8
8-5-2021,16294.6
8-6-2021,16238.2
8-9-2021,16258.25
8-10-2021,16280.1
8-11-2021,16282.25
8-12-2021,16364.4
8-13-2021,16529.1
8-16-2021,16563.05
8-17-2021,16614.6
8-18-2021,16568.85
8-20-2021,16450.5
8-23-2021,16496.45
8-24-2021,16624.6
8-25-2021,16634.65
8-26-2021,16636.9
8-27-2021,16705.2
8-30-2021,16931.05
8-31-2021,17132.2
9-1-2021,17076.25
9-2-2021,17234.15
9-3-2021,17323.6
9-6-2021,17377.8
9-7-2021,17362.1
9-8-2021,17353.5
9-9-2021,17369.25
9-13-2021,17355.3
9-14-2021,17380
9-15-2021,17519.45
9-16-2021,17629.5
9-17-2021,17585.15
9-20-2021,17396.9
9-21-2021,17562
9-22-2021,17546.65
9-23-2021,17822.95
9-24-2021,17853.2
9-27-2021,17855.1
9-28-2021,17748.6
9-29-2021,17711.3
9-30-2021,17618.15
10-1-2021,17532.05
10-4-2021,17691.25
10-5-2021,17822.3
10-6-2021,17646
10-7-2021,17790.35
10-8-2021,17895.2
10-11-2021,17945.95
10-12-2021,17991.95
10-13-2021,18161.75
10-14-2021,18338.55
10-18-2021,18477.05
10-19-2021,18418.75
10-20-2021,18266.6
10-21-2021,18178.1
10-22-2021,18114.9
10-25-2021,18125.4
10-26-2021,18268.4
10-27-2021,18210.95
10-28-2021,17857.25
10-29-2021,17671.65
11-1-2021,17929.65
11-2-2021,17888.95
11-3-2021,17829.2
11-4-2021,17916.8
11-8-2021,18068.55
11-9-2021,18044.25
11-10-2021,18017.2
11-11-2021,17873.6
11-12-2021,18102.75
11-15-2021,18109.45
11-16-2021,17999.2
11-17-2021,17898.65
11-18-2021,17764.8
11-22-2021,17416.55
11-23-2021,17503.35
11-24-2021,17415.05
11-25-2021,17536.25
11-26-2021,17026.45
11-29-2021,17053.95
11-30-2021,16983.2
12-1-2021,17166.9
12-2-2021,17401.65
12-3-2021,17196.7
12-6-2021,16912.25
12-7-2021,17176.7
12-8-2021,17469.75
12-9-2021,17516.85
12-10-2021,17511.3
12-13-2021,17368.25
12-14-2021,17324.9
12-15-2021,17221.4
12-16-2021,17248.4
12-17-2021,16985.2
12-20-2021,16614.2
12-21-2021,16770.85
12-22-2021,16955.45
12-23-2021,17072.6
12-24-2021,17003.75
12-27-2021,17086.25
12-28-2021,17233.25
12-29-2021,17213.6
12-30-2021,17203.95
12-31-2021,17354.05
